0.30086775230989415,0.1,0.25185031346776166,0.4115149196810064,0.5194402812053771,
0.31587643419172,0.17021749450572804,0.6592261468650347,0.297676271503697,0.19405878438458507,
0.3111440204006214,0.12980653279584603,0.3215108762368727,0.30375831724577096,0.32866602026961367,
0.3265478630144471,0.28353323083683835,0.3864341714824231,0.3260307685899856,0.13432528049867148,
0.2540909132322794,0.17679349732217808,0.6342668108462624,0.1530949607434493,0.48877013771289013,
0.5560500478501915,0.48567262673017975,0.518726961640459,0.2174482243084693,0.21779102479126394,
0.344475954027087,0.3625215148809916,0.12137935064608532,0.20392633882647035,0.5193327682109248,
0.42719163726399134,0.388380315752195,0.24401767750547088,0.4461047643241409,0.40251578446348657,
0.19876078817142812,0.5268485824230765,0.3111213955963852,0.3476852886146409,0.5634228748950809,
0.23412539981880404,0.3075376730585129,0.38874403552782344,0.3976114884795212,0.4273700425689754,
0.30593120807470625,0.16369056437530136,0.5526644784126549,0.5134866291583753,0.4322345055848218,
0.484558264200594,0.4730020472698272,0.7,0.20281603324691125,0.31498463322600057,
