3281.383058182672,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3337.3660704887725,3337.3660704887725,3337.3660704887725,3186.9046002623436,3213.1480353164184,3213.1480353164184,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3244.7201208338774,3229.021607152124,3233.4064761378613,3264.8897263668873,3318.4356455876473,3318.4356455876473,3282.3687640466087,3293.0024322702097,3293.0024322702097,3293.0024322702097,3251.1288760222415,3251.1288760222415,3251.1288760222415,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3285.4364476286764,3351.676179036011,3341.970982196359,3448.6198236564287,3448.6198236564287,3409.9997039819755,3427.563958776951,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3463.395480443871,3483.2771122356157,3483.2771122356157,3452.339338613833,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3417.098268844732,3369.20984298487,3369.024816083489,3356.7531642153544,3389.8580244213226,3390.0875820438023,3450.7133154716134,3320.1862454185934,3320.1862454185934,3401.9003115375554,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3284.5595049863077,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,3437.927847473545,3426.5805218795945,3345.8601379295155,3349.3901799959526,3304.2522726629177,3304.2522726629177,3333.556842551537,3236.052990033333,3536.4704403812525,3536.4704403812525,3094.3222220198895,2819.7151729262587,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,3198.7801781503267,2543.5031702127244,3145.9948196993905,0.0,0.0,
3281.383058182672,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3337.3660704887725,3349.9739975203947,3213.1480353164184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3256.1777830392716,3229.021607152124,3233.4064761378613,3264.8897263668873,3318.4356455876473,3318.4356455876473,3282.3687640466087,3293.0024322702097,3293.0024322702097,3251.1288760222415,3251.1288760222415,3251.1288760222415,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3285.4364476286764,3351.676179036011,3341.970982196359,3448.6198236564287,3448.6198236564287,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3463.395480443871,3486.971005860654,3483.2771122356157,3456.174551104315,3452.339338613833,3452.339338613833,3405.5010562260723,3389.5013715579266,3417.098268844732,3330.757514255751,3369.024816083489,3356.7531642153544,3389.8580244213226,3389.8580244213226,3367.6037114657565,3320.1862454185934,3320.1862454185934,3401.9003115375554,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3372.0308245605816,3395.5425128832962,3395.5425128832962,3395.5425128832962,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,2678.5848167493286,3345.8601379295155,3349.3901799959526,3304.2522726629177,3304.2522726629177,3317.109348070882,3232.933238471778,3501.8457926784217,3536.4704403812525,3094.3222220198895,2819.7151729262587,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,2760.587778925739,2543.5031702127244,3145.9948196993905,0.0,0.0,0.0,
3316.812588623259,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3337.3660704887725,3349.9739975203947,3213.1480353164184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3318.4356455876473,3318.4356455876473,3338.6095836322697,3293.0024322702097,3293.0024322702097,3293.0024322702097,3251.1288760222415,3251.1288760222415,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3356.813961489098,3351.676179036011,3341.970982196359,3448.6198236564287,3409.9997039819755,3427.563958776951,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3463.395480443871,3486.971005860654,3469.172597816413,3452.339338613833,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3417.098268844732,3330.757514255751,3369.024816083489,3389.8580244213226,3389.8580244213226,3371.686380252339,3450.7133154716134,3320.1862454185934,3426.9573730502584,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3284.5595049863077,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,2678.5848167493286,3426.5805218795945,3345.8601379295155,3205.671610992986,3304.2522726629177,3317.109348070882,3333.556842551537,3236.052990033333,3536.4704403812525,3094.3222220198895,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,0.0,2543.5031702127244,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3349.9739975203947,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3318.4356455876473,3318.4356455876473,3338.6095836322697,3293.0024322702097,3293.0024322702097,3293.0024322702097,3251.1288760222415,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3351.676179036011,3341.970982196359,3341.970982196359,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3463.395480443871,3486.971005860654,3483.2771122356157,3452.339338613833,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3417.098268844732,3400.2145892683748,3369.024816083489,3379.543757132816,3389.8580244213226,3389.8580244213226,3367.6037114657565,3320.1862454185934,3320.1862454185934,3401.9003115375554,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3341.649894125316,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,3410.409552760104,3426.5805218795945,3345.8601379295155,3205.671610992986,3304.2522726629177,3317.109348070882,3333.556842551537,3236.052990033333,3536.4704403812525,3094.3222220198895,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,0.0,2543.5031702127244,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3349.9739975203947,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3318.4356455876473,3318.4356455876473,3375.667114076495,3293.0024322702097,3293.0024322702097,3293.0024322702097,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3356.813961489098,3351.676179036011,3341.970982196359,3409.9997039819755,3409.9997039819755,3427.563958776951,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3463.395480443871,3486.971005860654,3456.174551104315,3452.339338613833,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3417.098268844732,3369.140973818571,3369.024816083489,3379.543757132816,3389.8580244213226,3371.686380252339,3450.7133154716134,3320.1862454185934,3388.660918830268,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3372.0308245605816,3395.5425128832962,3395.5425128832962,3341.649894125316,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3438.2330153081366,3410.965314101758,3426.5805218795945,3345.8601379295155,3205.671610992986,3304.2522726629177,3317.109348070882,3333.556842551537,3236.052990033333,3536.4704403812525,3094.3222220198895,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,0.0,2830.9885429474416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3213.1480353164184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3185.6561876355318,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3318.4356455876473,3318.4356455876473,3375.667114076495,3293.0024322702097,3293.0024322702097,3251.1288760222415,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3285.4364476286764,3351.676179036011,3351.676179036011,3341.970982196359,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3486.971005860654,3483.2771122356157,3452.339338613833,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3389.5013715579266,3400.2145892683748,3369.140973818571,3379.543757132816,3389.8580244213226,3389.8580244213226,3337.699762650823,3320.1862454185934,3320.1862454185934,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,3426.5805218795945,3345.8601379295155,3349.3901799959526,3217.8649419193885,3304.2522726629177,3333.556842551537,3236.052990033333,3536.4704403812525,3094.3222220198895,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,2571.9390535356656,0.0,2612.817013179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3331.14542379372,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3204.0819630710184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3185.6561876355318,3244.7201208338774,3256.1777830392716,3196.984512030666,3233.4064761378613,3317.596154998568,3318.4356455876473,3329.8933077930415,3397.614330756668,3293.0024322702097,3293.0024322702097,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3350.5453097700497,3356.813961489098,3351.676179036011,3351.676179036011,3409.9997039819755,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3486.971005860654,3486.971005860654,3456.174551104315,3452.339338613833,3452.339338613833,3454.998236540594,3389.5013715579266,3389.5013715579266,3417.098268844732,3369.140973818571,3298.4096895286307,3379.543757132816,3389.8580244213226,3371.686380252339,3378.541415583321,3320.1862454185934,3388.660918830268,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3341.649894125316,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,2678.5848167493286,3345.8601379295155,3349.3901799959526,3217.8649419193885,3304.2522726629177,3333.556842551537,3236.052990033333,3536.4704403812525,3094.3222220198895,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,0.0,0.0,2612.817013179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3313.3354636228746,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3204.0819630710184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3185.6561876355318,3244.7201208338774,3256.1777830392716,3196.984512030666,3233.4064761378613,3317.596154998568,3318.4356455876473,3329.8933077930415,3397.614330756668,3293.0024322702097,3293.0024322702097,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3350.5453097700497,3356.813961489098,3351.676179036011,3351.676179036011,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3486.971005860654,3483.2771122356157,3452.339338613833,3452.339338613833,3454.998236540594,3389.5013715579266,3389.5013715579266,3389.5013715579266,3400.2145892683748,3298.4096895286307,3379.543757132816,3379.543757132816,3371.686380252339,3337.699762650823,3320.1862454185934,3388.660918830268,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3395.5425128832962,3395.5425128832962,3395.5425128832962,3341.649894125316,3284.5595049863077,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3379.701127458768,2678.5848167493286,3426.5805218795945,3345.8601379295155,3217.8649419193885,3304.2522726629177,3317.109348070882,3236.052990033333,3501.8457926784217,3280.493234613484,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,0.0,0.0,2612.817013179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3313.3354636228746,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3204.0819630710184,3213.1480353164184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3317.596154998568,3318.4356455876473,3338.6095836322697,3397.614330756668,3397.614330756668,3293.0024322702097,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3356.813961489098,3351.676179036011,3351.676179036011,3341.970982196359,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3425.4863107042943,3343.2814598512045,3486.971005860654,3486.971005860654,3456.174551104315,3452.339338613833,3452.339338613833,3389.5013715579266,3389.5013715579266,3389.5013715579266,3417.098268844732,3369.140973818571,3296.620857722367,3379.543757132816,3389.8580244213226,3371.686380252339,3378.541415583321,3320.1862454185934,3390.6152476722045,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3341.649894125316,3341.649894125316,3242.748581964335,3242.748581964335,3242.748581964335,2708.0536067831326,3438.2330153081366,3410.965314101758,3426.5805218795945,3345.8601379295155,3205.671610992986,3217.8649419193885,3317.109348070882,3236.052990033333,3501.8457926784217,3536.4704403812525,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,0.0,0.0,2612.817013179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3316.812588623259,3315.7524327605,3331.14542379372,3361.296147646231,3361.296147646231,3312.649681979636,3324.048077175957,3324.048077175957,3204.0819630710184,3204.0819630710184,3213.1480353164184,3212.9615033309533,3212.9615033309533,3244.7201208338774,3244.7201208338774,3256.1777830392716,3233.4064761378613,3233.4064761378613,3317.596154998568,3318.4356455876473,3397.614330756668,3397.614330756668,3397.614330756668,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3285.028779375754,3350.5453097700497,3350.5453097700497,3350.5453097700497,3356.813961489098,3351.676179036011,3351.676179036011,3409.9997039819755,3409.9997039819755,3423.080711504923,3423.080711504923,3423.080711504923,3343.2814598512045,3343.2814598512045,3486.971005860654,3486.971005860654,3452.339338613833,3452.339338613833,3454.998236540594,3389.5013715579266,3389.5013715579266,3389.5013715579266,3369.140973818571,3298.4096895286307,3296.620857722367,3379.543757132816,3371.686380252339,3378.541415583321,3260.2100243774776,3388.660918830268,3390.6152476722045,3390.6152476722045,3347.9223253202695,3347.9223253202695,3395.5425128832962,3395.5425128832962,3341.649894125316,3341.649894125316,3284.5595049863077,3242.748581964335,3242.748581964335,2708.0536067831326,3438.2330153081366,2631.400309054357,3426.5805218795945,3345.8601379295155,3205.671610992986,3217.8649419193885,3317.109348070882,3273.316046536634,3236.052990033333,3536.4704403812525,3094.3222220198895,2819.7151729262587,0.0,0.0,0.0,0.0,0.0,0.0,2612.817013179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
